slope_risk,rainfall_24h_mm,road_condition,bridge_condition,historical_disruptions,congestion_level,flood_risk_level,landslide_probability,elevation_m,river_proximity,month,road_distance_km,risk_score,risk_level,estimated_hours,delay_hours
50.4,15.1,0,0,10,1,100.0,0.344,790.0,0.55,8,98,39,medium,2.2,0.2
35.0,10.3,1,1,2,0,43.4,1.0,550.0,0.5,4,110,21,low,3.3,1.0
23.2,25.2,1,0,7,3,100.0,1.0,215.0,0.75,7,280,43,medium,9.2,3.3
29.8,0.3,0,0,3,0,10.1,0.081,215.0,0.75,11,280,4,low,5.8,0.0
13.6,6.3,0,0,0,3,15.8,0.023,35.0,0.85,2,550,13,low,11.8,0.4
31.3,26.4,0,0,5,0,64.2,1.0,422.0,0.65,10,485,26,low,11.6,1.5
43.5,10.1,1,0,11,3,100.0,0.626,688.0,0.6,9,210,44,medium,6.3,1.9
13.2,9.2,0,1,7,1,94.7,0.615,115.0,0.75,8,195,33,medium,4.3,0.2
37.2,29.8,1,0,8,2,100.0,0.654,762.0,0.55,6,265,49,medium,8.9,3.4
51.9,7.6,1,1,5,0,20.7,1.0,1117.0,0.35,10,145,27,low,4.3,1.3
40.6,4.3,2,1,11,2,100.0,0.415,515.0,0.65,9,190,46,medium,12.9,9.0
52.0,55.0,1,1,4,1,100.0,0.89,515.0,0.65,6,190,43,medium,7.5,3.5
29.6,28.2,0,0,6,1,100.0,0.426,790.0,0.55,8,98,27,low,2.4,0.3
74.4,0.5,1,1,0,0,6.1,0.162,1041.0,0.3,12,200,20,low,5.7,1.6
79.2,1.6,1,1,1,3,6.2,0.166,1041.0,0.3,11,200,33,medium,5.8,1.6
32.8,4.8,0,0,2,1,46.1,0.728,422.0,0.65,5,485,19,low,10.4,0.2
57.2,0.6,0,0,0,0,4.0,0.142,1438.0,0.4,12,85,12,low,1.8,0.0
32.6,2.0,1,0,10,2,100.0,0.394,515.0,0.65,6,190,34,medium,5.5,1.5
40.7,0.4,1,0,1,1,13.1,0.04,488.0,0.55,12,140,11,low,4.0,1.1
56.6,0.9,0,0,9,1,79.5,0.266,688.0,0.6,4,210,25,low,4.4,0.0
10.2,1.1,0,0,1,0,7.2,0.103,422.0,0.65,1,485,2,low,10.2,0.1
0.0,25.1,1,0,7,2,100.0,0.407,35.0,0.85,7,550,35,medium,18.0,6.5
17.8,2.7,0,0,5,2,100.0,0.267,202.0,0.7,9,330,23,low,7.0,0.1
38.3,0.5,1,1,1,1,6.1,0.162,550.0,0.5,2,110,17,low,3.2,0.9
41.1,15.6,1,1,5,2,100.0,0.361,578.0,0.45,5,168,43,medium,5.2,1.7
63.6,0.2,1,0,1,1,4.0,0.141,1238.0,0.35,1,190,20,low,5.4,1.5
50.9,1.7,1,0,0,0,13.5,0.042,488.0,0.55,11,140,13,low,4.0,1.1
51.3,5.0,0,0,6,1,26.4,1.0,775.0,0.5,10,245,26,low,5.2,0.1
1.6,1.8,0,0,3,3,74.6,0.204,115.0,0.75,5,195,22,low,4.1,0.0
43.1,0.6,1,0,7,2,100.0,1.0,215.0,0.75,6,280,37,medium,8.0,2.2
39.4,0.6,1,1,7,1,79.0,0.264,578.0,0.45,10,168,34,medium,4.8,1.3
53.1,2.6,1,0,0,0,6.3,0.17,1197.0,0.3,12,180,17,low,5.2,1.5
25.6,15.3,1,1,4,1,100.0,0.691,578.0,0.45,9,168,37,medium,5.2,1.7
51.9,1.3,1,0,11,3,82.1,0.517,797.0,0.4,7,74,43,medium,2.1,0.6
60.9,3.2,2,2,1,0,38.3,1.0,870.0,0.45,5,310,37,medium,21.0,14.5
76.4,1.5,1,0,1,0,6.2,0.166,1197.0,0.3,1,180,18,low,5.2,1.4
1.3,0.2,0,0,0,0,8.0,0.04,115.0,0.75,2,195,1,low,4.1,0.0
16.7,10.8,0,1,7,2,100.0,0.477,115.0,0.75,8,195,27,low,4.3,0.2
51.1,4.9,0,0,6,1,33.0,1.0,750.0,0.5,6,340,24,low,7.3,0.2
37.7,3.5,1,1,4,2,38.5,1.0,550.0,0.5,4,110,33,medium,3.2,0.9
54.3,3.0,1,1,4,0,44.5,0.698,961.0,0.35,5,390,33,medium,11.3,3.2
32.7,5.6,1,0,7,0,100.0,0.427,515.0,0.65,6,190,31,medium,5.6,1.6
50.3,82.1,1,1,6,0,100.0,1.0,1041.0,0.3,9,200,54,medium,9.7,5.5
38.5,15.2,0,0,6,1,100.0,0.69,797.0,0.4,9,74,30,low,1.7,0.1
64.0,30.1,2,1,7,2,96.2,1.0,1041.0,0.3,7,200,56,medium,15.7,11.5
20.2,0.8,0,0,0,0,14.2,0.02,40.0,0.75,11,310,5,low,6.5,0.0
0.0,18.4,0,0,6,2,100.0,0.365,40.0,0.75,9,310,25,low,7.1,0.7
23.4,9.0,1,0,14,0,100.0,0.459,515.0,0.65,8,190,33,medium,5.7,1.7
14.7,3.3,0,0,0,1,12.8,0.032,115.0,0.75,2,195,3,low,4.1,0.1
51.6,1.3,0,0,0,2,13.3,0.041,688.0,0.6,2,210,16,low,4.4,0.0
33.5,11.2,0,0,12,1,49.0,1.0,775.0,0.5,6,245,34,medium,5.4,0.3
10.8,17.7,0,0,11,0,100.0,0.361,102.0,0.7,8,270,25,low,6.2,0.5
31.3,1.5,0,0,2,2,8.2,0.041,115.0,0.75,11,195,11,low,4.1,0.0
27.7,16.5,0,0,11,3,100.0,0.53,115.0,0.75,9,195,36,medium,4.4,0.4
40.7,0.1,0,0,0,0,3.0,0.17,750.0,0.5,3,340,9,low,7.1,0.0
9.6,10.3,0,0,1,0,94.1,0.327,20.0,0.8,4,320,11,low,7.0,0.4
18.1,0.7,0,0,0,1,14.2,0.02,790.0,0.55,1,98,9,low,2.0,0.0
40.9,3.2,2,0,5,1,100.0,0.54,488.0,0.55,8,140,35,medium,9.5,6.6
42.2,0.1,1,0,0,3,13.0,0.04,488.0,0.55,3,140,19,low,4.0,1.1
30.0,0.0,1,0,12,1,100.0,0.375,515.0,0.65,9,190,33,medium,5.4,1.5
37.9,1.7,1,0,0,1,8.3,0.042,470.0,0.55,1,215,16,low,6.2,1.7
61.8,8.4,1,0,8,2,70.1,1.0,1197.0,0.3,8,180,40,medium,5.4,1.6
13.5,10.6,0,0,3,1,96.9,0.632,115.0,0.75,9,195,23,low,4.3,0.2
19.0,13.5,0,0,2,0,100.0,0.174,40.0,0.75,4,310,17,low,6.9,0.5
38.6,2.8,0,0,2,0,10.6,0.086,215.0,0.75,1,280,9,low,5.9,0.1
37.0,4.3,0,0,3,2,91.3,0.144,202.0,0.7,10,330,22,low,7.0,0.2
45.6,5.0,1,0,0,0,11.0,0.09,250.0,0.6,3,230,19,low,6.7,1.9
24.2,19.4,1,1,5,2,100.0,0.557,115.0,0.75,9,195,41,medium,6.2,2.1
75.9,48.0,1,0,6,1,70.6,1.0,1197.0,0.3,5,180,48,medium,6.8,3.0
33.6,3.4,2,0,8,1,100.0,1.0,250.0,0.6,7,230,43,medium,15.6,10.8
8.9,11.1,0,0,5,3,100.0,0.638,20.0,0.8,6,320,30,low,7.1,0.4
42.0,1.8,1,0,0,1,8.3,0.042,470.0,0.55,2,215,15,low,6.2,1.7
44.8,2.4,0,0,1,1,3.1,0.18,750.0,0.5,1,340,11,low,7.2,0.1
12.5,7.9,1,0,11,0,100.0,1.0,250.0,0.6,7,230,37,medium,6.8,2.0
40.9,0.5,0,0,0,2,8.1,0.04,797.0,0.4,2,74,14,low,1.5,0.0
34.6,13.8,0,0,7,2,99.5,0.35,408.0,0.6,4,240,34,medium,5.4,0.4
66.6,0.6,2,2,0,1,6.1,0.162,870.0,0.45,12,310,29,low,20.7,14.3
53.0,10.0,2,2,12,2,72.0,1.0,870.0,0.45,6,310,56,medium,21.8,15.3
29.4,2.0,1,0,5,2,81.2,0.273,488.0,0.55,10,140,30,low,4.0,1.1
19.7,3.1,0,0,5,1,82.8,0.28,20.0,0.8,4,320,19,low,6.8,0.1
48.1,1.5,2,2,1,0,6.2,0.166,870.0,0.45,1,310,21,low,20.8,14.4
51.3,8.7,0,0,5,3,100.0,0.457,802.0,0.6,6,270,38,medium,5.9,0.3
42.8,2.5,0,0,0,0,8.4,0.042,797.0,0.4,12,74,8,low,1.6,0.0
43.8,1.4,1,0,6,2,49.3,0.269,470.0,0.55,10,215,30,low,6.2,1.7
26.4,4.3,0,0,6,1,100.0,1.0,215.0,0.75,8,280,27,low,6.0,0.1
38.5,1.0,0,0,0,1,13.3,0.041,688.0,0.6,2,210,14,low,4.4,0.0
0.0,0.8,0,0,1,1,14.2,0.02,68.0,0.85,1,175,8,low,3.7,0.0
3.0,11.1,0,0,1,3,100.0,0.166,68.0,0.85,5,175,22,low,3.9,0.2
64.3,40.2,2,2,5,2,100.0,1.0,870.0,0.45,8,310,61,high,25.9,19.4
49.0,1.0,1,0,1,0,12.2,0.031,762.0,0.55,2,265,15,low,7.6,2.1
19.7,10.3,0,0,0,0,15.7,0.05,408.0,0.6,11,240,11,low,5.3,0.3
74.4,0.0,1,1,1,2,3.0,0.17,1117.0,0.35,12,145,27,low,4.1,1.1
13.2,42.9,0,0,3,1,100.0,0.269,102.0,0.7,5,270,25,low,7.2,1.5
43.7,42.6,0,0,3,2,100.0,0.269,790.0,0.55,5,98,35,medium,2.6,0.6
53.0,23.6,0,1,1,0,100.0,0.207,594.0,0.5,5,440,33,medium,10.4,1.2
66.9,11.9,1,1,2,0,52.0,0.843,961.0,0.35,4,390,31,medium,11.8,3.7
19.3,17.9,0,0,7,0,100.0,0.362,790.0,0.55,8,98,21,low,2.2,0.2
35.6,15.9,0,0,7,2,100.0,0.699,688.0,0.6,8,210,33,medium,4.8,0.4
38.9,2.9,1,1,4,0,38.1,1.0,550.0,0.5,5,110,27,low,3.2,0.9
12.3,2.2,0,0,0,2,7.3,0.106,422.0,0.65,2,485,7,low,10.2,0.1
20.3,0.8,0,0,3,0,73.1,0.199,115.0,0.75,4,195,18,low,4.1,0.0
43.4,0.4,0,0,1,0,8.1,0.04,797.0,0.4,1,74,4,low,1.5,0.0
63.9,24.4,1,1,4,3,44.6,1.0,1117.0,0.35,8,145,47,medium,4.7,1.7
13.7,5.7,0,0,2,0,15.6,0.023,40.0,0.75,11,310,1,low,6.6,0.2
47.4,0.3,1,1,0,0,6.0,0.161,550.0,0.5,12,110,18,low,3.1,0.9
29.8,0.2,0,0,2,2,42.1,0.653,422.0,0.65,4,485,12,low,10.1,0.0
32.2,2.0,0,0,0,0,14.5,0.021,790.0,0.55,11,98,9,low,2.1,0.0
29.5,33.2,1,1,1,1,100.0,0.476,578.0,0.45,4,168,34,medium,5.8,2.3
13.0,1.6,0,0,1,0,14.5,0.021,68.0,0.85,11,175,7,low,3.7,0.0
52.5,16.3,2,1,10,1,39.8,1.0,1117.0,0.35,9,145,44,medium,10.5,7.5
34.8,2.9,1,0,0,2,13.8,0.043,488.0,0.55,12,140,19,low,4.1,1.1
35.2,2.6,1,0,2,0,88.4,0.138,502.0,0.6,5,270,24,low,7.8,2.2
65.3,2.7,1,1,8,2,42.2,1.0,1238.0,0.35,8,190,40,medium,5.5,1.5
52.8,0.2,1,0,0,3,4.0,0.141,1238.0,0.35,11,190,20,low,5.4,1.5
30.4,15.7,0,0,12,1,100.0,0.522,115.0,0.75,6,195,38,medium,4.4,0.3
28.2,5.4,0,0,1,1,79.8,0.222,802.0,0.6,10,270,18,low,5.8,0.2
46.1,25.6,1,1,3,0,100.0,1.0,961.0,0.35,6,390,41,medium,12.8,4.7
15.5,1.4,0,0,0,1,10.3,0.083,215.0,0.75,11,280,8,low,5.9,0.0
59.5,40.9,2,1,11,1,72.7,1.0,1238.0,0.35,7,190,63,high,15.9,12.0
31.8,7.7,1,0,6,2,100.0,0.447,515.0,0.65,6,190,36,medium,5.6,1.7
56.5,3.9,0,0,6,0,32.3,1.0,750.0,0.5,9,340,25,low,7.2,0.1
12.9,34.1,0,1,3,3,100.0,0.463,40.0,0.75,6,310,32,medium,7.8,1.3
17.9,16.2,0,0,6,0,95.3,0.274,115.0,0.75,10,195,21,low,4.4,0.4
34.7,2.9,1,0,2,0,76.2,0.209,762.0,0.55,10,265,23,low,7.7,2.2
32.3,0.3,0,0,0,0,13.1,0.04,408.0,0.6,12,240,5,low,5.0,0.0
17.0,1.7,0,0,0,3,8.3,0.042,115.0,0.75,2,195,6,low,4.1,0.0
16.1,20.9,0,0,4,0,100.0,0.381,40.0,0.75,9,310,24,low,7.2,0.8
46.7,0.1,1,0,0,0,12.0,0.03,762.0,0.55,12,265,17,low,7.6,2.1
48.7,42.8,0,0,11,2,74.3,1.0,1438.0,0.4,8,85,44,medium,2.3,0.5
70.7,5.9,1,1,7,2,44.7,1.0,1238.0,0.35,9,190,43,medium,5.6,1.6
47.9,0.0,1,0,8,1,48.0,0.26,470.0,0.55,4,215,27,low,6.1,1.7
22.9,1.6,0,0,1,2,8.2,0.042,115.0,0.75,12,195,12,low,4.1,0.0
9.3,5.2,0,0,5,1,92.8,0.147,35.0,0.85,4,550,19,low,11.8,0.3
80.0,1.3,1,1,0,2,7.2,0.103,961.0,0.35,3,390,25,low,11.2,3.1
53.4,0.1,1,1,1,0,13.0,0.04,578.0,0.45,12,168,16,low,4.8,1.3
57.7,4.5,1,0,1,1,10.9,0.089,250.0,0.6,2,230,19,low,6.7,1.9
23.4,0.4,0,0,0,3,14.1,0.02,102.0,0.7,12,270,16,low,5.6,0.0
30.8,6.9,0,0,6,1,100.0,0.587,688.0,0.6,7,210,25,low,4.5,0.2
26.8,28.3,0,0,2,0,100.0,0.222,35.0,0.85,4,550,20,low,13.3,1.9
26.3,30.1,0,0,5,0,100.0,0.228,790.0,0.55,5,98,23,low,2.4,0.4
38.9,5.3,0,0,1,0,13.3,0.034,802.0,0.6,11,270,13,low,5.8,0.2
12.4,51.2,0,0,6,1,100.0,1.0,20.0,0.8,8,320,33,medium,9.0,2.3
33.8,0.8,0,0,0,1,4.1,0.143,775.0,0.5,11,245,11,low,5.1,0.0
65.9,17.4,2,2,5,1,80.8,1.0,870.0,0.45,6,310,48,medium,22.6,16.2
79.2,10.8,1,1,2,1,21.9,1.0,1117.0,0.35,10,145,34,medium,4.4,1.4
22.4,1.3,0,0,0,1,7.2,0.103,422.0,0.65,11,485,4,low,10.2,0.1
2.5,6.1,0,0,1,1,15.7,0.023,40.0,0.75,11,310,5,low,6.7,0.2
20.4,10.6,1,0,10,0,100.0,0.316,40.0,0.75,8,310,30,low,9.4,2.9
23.2,3.0,0,0,10,2,74.2,1.0,422.0,0.65,7,485,32,medium,10.3,0.2
61.8,1.2,1,1,1,1,3.1,0.175,1117.0,0.35,12,145,21,low,4.2,1.1
35.9,0.3,0,0,1,1,4.0,0.141,775.0,0.5,11,245,8,low,5.1,0.0
26.4,0.1,0,0,7,1,100.0,0.25,790.0,0.55,7,98,23,low,2.0,0.0
7.3,20.5,0,0,6,0,100.0,0.378,202.0,0.7,8,330,20,low,7.7,0.8
29.3,0.9,0,0,1,2,13.2,0.041,688.0,0.6,12,210,16,low,4.4,0.0
3.8,15.4,1,0,5,1,100.0,0.346,35.0,0.85,8,550,30,low,17.0,5.6
42.6,1.4,0,0,1,0,7.2,0.104,422.0,0.65,1,485,12,low,10.2,0.1
38.9,8.6,0,0,1,1,21.1,1.0,750.0,0.5,4,340,15,low,7.4,0.3
16.8,1.4,0,0,2,1,14.4,0.021,35.0,0.85,1,550,8,low,11.5,0.1
23.5,14.1,1,1,7,2,100.0,0.338,790.0,0.55,9,98,30,low,3.0,1.0
69.1,6.3,1,1,7,1,47.3,0.753,961.0,0.35,5,390,37,medium,11.5,3.4
68.3,6.9,0,0,8,0,91.1,0.587,797.0,0.4,9,74,35,medium,1.6,0.1
34.4,3.0,0,1,2,1,14.8,0.022,594.0,0.5,12,440,15,low,9.3,0.1
6.4,6.5,0,1,9,0,100.0,0.436,802.0,0.6,8,270,26,low,5.8,0.2
56.7,1.9,1,0,7,0,37.4,1.0,1197.0,0.3,10,180,34,medium,5.2,1.4
40.4,6.4,0,1,2,0,15.8,0.023,594.0,0.5,11,440,12,low,9.5,0.3
21.3,0.0,0,0,3,1,84.1,0.13,102.0,0.7,4,270,20,low,5.6,0.0
46.8,0.3,0,0,1,0,13.1,0.04,688.0,0.6,1,210,5,low,4.4,0.0
46.2,15.0,0,0,7,0,100.0,0.516,802.0,0.6,7,270,27,low,6.1,0.5
65.6,4.0,0,0,1,1,4.3,0.154,1438.0,0.4,11,85,13,low,1.8,0.0
15.8,11.2,0,0,5,2,73.5,0.666,215.0,0.75,4,280,27,low,6.2,0.3
36.8,2.6,0,1,0,0,14.7,0.021,594.0,0.5,2,440,14,low,9.3,0.1
54.4,2.0,1,0,0,3,12.5,0.032,515.0,0.65,12,190,23,low,5.5,1.5
27.5,29.2,0,0,4,2,100.0,0.433,790.0,0.55,8,98,38,medium,2.4,0.3
80.1,0.3,1,1,1,2,3.0,0.171,1117.0,0.35,1,145,28,low,4.1,1.1
57.1,3.1,1,0,0,1,4.2,0.151,1238.0,0.35,11,190,14,low,5.5,1.6
17.4,17.5,0,0,8,1,100.0,0.719,115.0,0.75,8,195,35,medium,4.5,0.4
60.6,1.4,1,1,1,0,3.1,0.176,1117.0,0.35,2,145,19,low,4.2,1.2
0.0,3.0,0,0,0,0,13.8,0.043,20.0,0.8,11,320,0,low,6.8,0.1
50.7,29.6,1,0,13,3,100.0,0.87,470.0,0.55,9,215,54,medium,7.2,2.7
30.6,8.4,1,0,2,0,14.0,0.036,515.0,0.65,2,190,23,low,5.7,1.7
42.2,0.2,0,0,3,0,84.3,0.131,202.0,0.7,10,330,14,low,6.9,0.0
52.6,43.5,1,1,10,2,100.0,1.0,578.0,0.45,8,168,57,medium,6.1,2.6
10.6,11.4,0,0,9,2,100.0,0.643,20.0,0.8,8,320,35,medium,7.1,0.4
23.1,1.2,0,0,2,1,73.7,0.201,802.0,0.6,10,270,12,low,5.7,0.0
27.7,1.4,0,0,1,0,86.4,0.135,40.0,0.75,4,310,8,low,6.5,0.0
49.4,4.8,2,2,0,2,6.6,0.179,870.0,0.45,3,310,28,low,21.2,14.7
46.9,1.1,1,0,0,0,8.2,0.041,470.0,0.55,1,215,11,low,6.2,1.7
32.3,1.5,1,0,0,0,10.3,0.083,250.0,0.6,1,230,7,low,6.6,1.8
29.4,0.9,1,1,5,1,36.7,1.0,550.0,0.5,10,110,29,low,3.2,0.9
56.1,5.5,2,2,0,0,6.7,0.182,870.0,0.45,3,310,29,low,21.2,14.8
40.7,13.1,1,0,3,0,100.0,0.664,688.0,0.6,8,210,26,low,6.4,2.0
35.5,3.1,0,0,6,0,74.3,1.0,422.0,0.65,8,485,24,low,10.3,0.2
52.2,0.6,1,0,5,2,81.0,0.508,797.0,0.4,9,74,35,medium,2.1,0.6
5.3,1.7,0,0,0,1,14.5,0.021,102.0,0.7,3,270,13,low,5.7,0.0
18.9,1.8,1,0,0,2,10.4,0.084,250.0,0.6,3,230,10,low,6.6,1.8
4.8,0.3,1,1,7,3,100.0,0.252,102.0,0.7,8,270,33,medium,7.7,2.1
36.9,3.4,1,0,6,1,76.9,0.211,762.0,0.55,4,265,28,low,7.7,2.2
16.7,2.8,0,0,0,0,8.5,0.043,115.0,0.75,11,195,1,low,4.1,0.1
49.3,1.6,1,0,5,1,80.4,0.27,488.0,0.55,5,140,25,low,4.0,1.1
57.9,2.3,1,1,1,2,3.1,0.18,1117.0,0.35,1,145,26,low,4.2,1.2
27.2,0.8,1,0,1,0,8.1,0.041,470.0,0.55,1,215,11,low,6.2,1.7
62.4,15.0,1,0,7,3,52.0,1.0,1238.0,0.35,7,190,45,medium,5.9,1.9
22.7,3.2,1,0,2,3,13.8,0.043,488.0,0.55,12,140,26,low,4.1,1.1
43.5,2.4,0,0,2,3,44.0,0.689,422.0,0.65,10,485,24,low,10.2,0.1
25.7,11.8,2,0,4,2,100.0,1.0,250.0,0.6,7,230,38,medium,16.3,11.5
51.4,1.6,1,0,3,1,74.4,0.203,762.0,0.55,4,265,27,low,7.6,2.1
76.9,22.1,1,0,8,1,86.6,1.0,1197.0,0.3,8,180,45,medium,5.8,2.0
17.9,3.6,1,0,7,0,100.0,0.273,790.0,0.55,7,98,27,low,2.9,0.8
20.2,1.3,0,0,0,0,12.3,0.031,115.0,0.75,11,195,8,low,4.1,0.0
33.1,31.2,2,1,5,2,97.5,1.0,550.0,0.5,7,110,46,medium,8.7,6.4
48.5,82.3,0,0,3,2,63.5,1.0,1438.0,0.4,5,85,42,medium,3.0,1.2
70.1,8.9,1,1,7,2,42.4,1.0,1041.0,0.3,5,200,39,medium,6.0,1.8
22.3,7.6,0,0,5,2,80.6,1.0,422.0,0.65,9,485,31,medium,10.5,0.4
50.2,10.2,1,0,6,2,100.0,0.471,515.0,0.65,8,190,38,medium,5.7,1.8
53.5,2.7,0,0,8,2,42.1,1.0,1438.0,0.4,9,85,31,medium,1.8,0.0
3.2,0.9,0,0,0,0,13.2,0.041,20.0,0.8,11,320,0,low,6.7,0.0
54.6,27.8,1,1,2,1,56.0,1.0,550.0,0.5,5,110,37,medium,3.6,1.4
47.5,9.4,2,0,5,1,100.0,0.618,488.0,0.55,6,140,37,medium,9.8,6.9
38.7,3.8,0,0,2,0,84.0,0.285,688.0,0.6,10,210,21,low,4.5,0.1
45.2,2.5,2,2,4,2,37.8,1.0,870.0,0.45,4,310,47,medium,20.9,14.5
38.5,1.2,1,1,1,1,15.4,0.01,574.0,0.55,11,380,23,low,10.9,3.0
8.5,11.3,0,0,2,1,95.6,0.333,20.0,0.8,10,320,18,low,7.1,0.4
51.1,9.3,1,1,3,2,92.5,0.32,578.0,0.45,10,168,39,medium,5.0,1.5
30.1,1.7,1,0,1,0,12.4,0.031,515.0,0.65,12,190,10,low,5.5,1.5
66.3,0.0,1,0,0,1,4.0,0.14,1238.0,0.35,12,190,22,low,5.4,1.5
60.5,3.6,1,1,4,2,38.6,1.0,1041.0,0.3,4,200,33,medium,5.8,1.7
41.4,11.8,1,1,0,0,18.6,0.013,574.0,0.55,3,380,21,low,11.5,3.6
65.9,0.4,1,0,1,0,6.1,0.162,1197.0,0.3,11,180,20,low,5.2,1.4
46.8,0.9,0,0,0,2,4.1,0.143,1438.0,0.4,3,85,16,low,1.8,0.0
27.2,38.5,0,0,10,1,100.0,1.0,215.0,0.75,6,280,36,medium,7.2,1.4
42.2,1.6,1,1,0,1,37.2,1.0,550.0,0.5,10,110,25,low,3.2,0.9
56.4,2.7,0,0,0,0,4.2,0.15,1438.0,0.4,3,85,6,low,1.8,0.0
23.5,34.7,0,0,2,0,100.0,0.243,102.0,0.7,5,270,26,low,6.8,1.2
56.7,2.4,0,0,4,0,83.9,0.53,797.0,0.4,9,74,24,low,1.6,0.0
49.3,5.1,1,1,3,3,86.0,0.293,578.0,0.45,5,168,40,medium,4.9,1.4
62.7,12.9,1,1,7,1,88.1,1.0,961.0,0.35,9,390,46,medium,11.9,3.8
26.8,0.6,0,0,7,0,48.6,0.264,115.0,0.75,4,195,18,low,4.1,0.0
61.1,0.8,1,1,0,3,3.1,0.174,1117.0,0.35,11,145,23,low,4.2,1.1
20.8,42.1,1,0,6,1,100.0,0.513,35.0,0.85,8,550,35,medium,19.9,8.4
51.6,10.3,1,0,0,0,14.5,0.038,515.0,0.65,3,190,17,low,5.7,1.8
32.5,0.0,1,0,1,2,14.0,0.02,502.0,0.6,1,270,20,low,7.7,2.1
38.1,6.3,1,1,0,1,6.8,0.185,550.0,0.5,2,110,18,low,3.2,1.0
27.7,4.5,1,1,3,2,6.5,0.178,550.0,0.5,3,110,23,low,3.2,0.9
62.0,17.7,1,1,9,0,24.4,1.0,1117.0,0.35,4,145,39,medium,4.5,1.5
40.1,0.4,1,0,0,0,14.1,0.02,502.0,0.6,1,270,11,low,7.7,2.1
47.3,50.4,1,1,4,1,72.3,1.0,550.0,0.5,5,110,43,medium,4.2,1.9
44.2,0.8,1,0,2,1,79.2,0.265,488.0,0.55,4,140,24,low,4.0,1.1
46.4,26.3,2,1,10,1,91.5,1.0,550.0,0.5,9,110,55,medium,8.4,6.2
20.1,15.1,0,1,5,2,100.0,0.345,790.0,0.55,9,98,31,medium,2.2,0.2
33.6,9.1,1,0,8,2,100.0,0.46,762.0,0.55,7,265,33,medium,7.9,2.4
38.6,2.5,1,0,0,1,12.6,0.032,762.0,0.55,2,265,14,low,7.7,2.1
46.8,24.6,2,1,13,1,89.5,1.0,550.0,0.5,8,110,53,medium,8.4,6.1
16.1,2.7,0,0,4,0,50.6,0.278,115.0,0.75,4,195,10,low,4.1,0.1
38.4,3.8,1,0,0,3,12.9,0.033,762.0,0.55,3,265,15,low,7.7,2.2
30.8,3.2,1,1,0,0,6.4,0.173,550.0,0.5,2,110,14,low,3.2,0.9
54.8,18.3,2,2,8,2,82.0,1.0,870.0,0.45,7,310,57,medium,22.8,16.3
56.9,0.2,0,0,6,0,80.3,0.502,797.0,0.4,8,74,24,low,1.5,0.0
26.4,51.3,0,0,9,1,100.0,0.571,202.0,0.7,7,330,35,medium,9.2,2.4
37.7,2.4,0,0,4,2,50.3,0.275,797.0,0.4,10,74,24,low,1.6,0.0
39.1,3.7,1,0,7,1,100.0,0.273,790.0,0.55,9,98,40,medium,2.9,0.8
28.3,61.2,1,0,5,2,100.0,1.0,215.0,0.75,7,280,43,medium,11.5,5.7
70.9,1.1,1,1,0,1,6.1,0.164,1041.0,0.3,1,200,22,low,5.7,1.6
39.5,26.2,1,0,8,1,100.0,0.827,797.0,0.4,8,74,41,medium,2.4,0.9
8.4,0.0,0,0,3,2,84.0,0.13,102.0,0.7,10,270,16,low,5.6,0.0
37.6,7.1,0,0,0,2,9.1,0.047,797.0,0.4,3,74,18,low,1.6,0.1
44.7,11.2,0,0,2,0,95.4,0.333,408.0,0.6,4,240,25,low,5.3,0.3
26.7,16.0,1,0,2,0,63.4,0.364,470.0,0.55,5,215,29,low,6.7,2.2
78.1,18.1,1,0,5,0,49.1,1.0,1197.0,0.3,4,180,37,medium,5.7,1.9
46.5,2.3,0,0,3,1,7.3,0.106,422.0,0.65,1,485,12,low,10.2,0.1
55.9,4.0,0,0,0,1,14.0,0.044,688.0,0.6,11,210,10,low,4.5,0.1
31.0,0.8,0,0,0,2,3.0,0.173,750.0,0.5,12,340,7,low,7.1,0.0
42.7,0.7,0,0,3,0,48.7,0.264,797.0,0.4,10,74,16,low,1.5,0.0
50.0,3.2,0,0,2,1,8.5,0.043,797.0,0.4,1,74,17,low,1.6,0.0
42.7,13.2,0,0,9,1,37.9,1.0,750.0,0.5,7,340,33,medium,7.6,0.5
43.8,11.8,1,0,5,0,96.5,0.337,488.0,0.55,5,140,26,low,4.3,1.3
21.2,2.8,1,0,14,1,100.0,0.534,20.0,0.8,8,320,42,medium,9.3,2.6
60.5,9.8,1,1,4,1,100.0,0.081,574.0,0.55,10,380,39,medium,11.4,3.5
41.6,7.1,1,1,1,3,14.8,0.047,578.0,0.45,1,168,28,low,5.0,1.5
50.6,2.5,1,0,3,2,4.2,0.149,1238.0,0.35,1,190,20,low,5.5,1.5
32.3,0.3,0,0,1,3,14.1,0.02,202.0,0.7,12,330,12,low,6.9,0.0
16.0,5.8,0,0,3,1,93.7,0.149,202.0,0.7,10,330,15,low,7.1,0.2
20.0,4.0,1,0,1,0,90.7,0.143,502.0,0.6,5,270,14,low,7.9,2.2
9.8,8.3,0,0,5,0,100.0,0.604,20.0,0.8,8,320,24,low,7.0,0.3
54.4,8.6,1,1,1,2,21.1,1.0,1117.0,0.35,5,145,31,medium,4.3,1.3
48.0,1.4,0,0,2,1,74.1,0.202,802.0,0.6,4,270,17,low,5.7,0.0
59.5,3.5,2,0,11,3,100.0,0.408,762.0,0.55,9,265,51,medium,18.0,12.5
