district_id,month,elevation_m,slope_risk,flood_susceptibility,landslide_susceptibility,temp_celsius,humidity_percent,wind_kmh,rainfall_24h_mm,rainfall_48h_mm,rainfall_72h_mm,seasonal_rainfall_avg_mm,landslide_occurred,flood_occurred,road_blocked,disruption_severity
imphal_west,3,803.0,43.8,0.35,0.5,19.7,60.1,8.6,0.1,0.2,0.2,75.0,0,0,0,7.8
kohima,5,1440.0,67.9,0.15,0.85,32.9,90.5,3.7,3.4,8.0,7.4,266.0,0,0,0,25.2
east_khasi,9,1643.0,51.9,0.2,0.7,27.4,73.1,0.3,0.0,0.0,0.0,330.0,1,0,1,49.0
west_khasi,8,1308.0,60.9,0.25,0.75,27.3,67.1,17.3,42.6,76.0,139.2,616.0,1,1,0,83.6
kamrup,11,-44.0,13.7,0.7,0.1,18.7,70.8,1.9,0.8,1.0,1.1,36.0,0,0,0,0.0
imphal_west,7,741.0,47.6,0.35,0.5,34.7,78.1,2.1,4.9,11.1,9.1,375.0,1,1,1,64.8
west_tripura,3,9.0,13.8,0.75,0.05,30.4,83.9,6.5,1.8,1.9,1.3,105.0,0,0,0,1.7
kamrup,10,5.0,18.2,0.7,0.1,21.9,69.6,43.3,56.6,122.4,126.8,108.0,1,1,1,96.9
west_khasi,10,1298.0,58.0,0.25,0.75,20.8,70.9,8.9,5.7,13.8,25.8,168.0,1,0,0,24.1
dima_hasao,6,991.0,71.0,0.3,0.8,30.6,62.0,2.5,22.5,42.4,41.9,550.0,1,1,0,58.4
west_tripura,2,-51.0,8.0,0.75,0.05,26.1,62.8,9.9,4.3,5.0,4.1,63.0,0,0,0,6.6
papum_pare,9,392.0,38.0,0.5,0.4,31.6,65.8,10.8,23.8,33.3,55.9,345.0,1,1,1,87.2
dimapur,4,115.0,23.3,0.4,0.2,22.3,89.3,27.6,8.4,20.9,39.2,160.0,1,0,1,52.2
imphal_west,11,733.0,53.7,0.35,0.5,31.1,75.6,1.3,9.7,13.7,26.7,30.0,0,0,0,7.8
kohima,9,1506.0,67.2,0.15,0.85,23.5,83.5,7.0,3.1,5.5,7.0,285.0,1,0,0,35.7
cachar,10,12.0,24.4,0.65,0.2,31.8,72.4,12.2,8.6,13.0,21.8,132.0,0,0,0,18.5
east_khasi,6,1527.0,45.8,0.2,0.7,23.5,77.4,4.5,10.3,10.8,8.6,484.0,1,1,1,67.9
dimapur,11,130.0,29.5,0.4,0.2,25.7,66.4,5.9,1.2,1.1,1.2,32.0,0,0,0,5.5
west_khasi,2,1319.0,60.5,0.25,0.75,27.3,63.1,15.3,2.1,3.7,4.5,84.0,0,0,0,6.9
sonitpur,9,36.0,13.3,0.6,0.15,25.9,94.8,12.7,7.9,6.4,9.0,255.0,0,0,0,23.5
papum_pare,2,352.0,46.0,0.5,0.4,34.5,69.1,5.9,3.0,6.4,5.6,69.0,0,0,0,1.1
kamrup,3,49.0,17.7,0.7,0.1,20.0,74.9,4.1,2.5,3.8,4.9,90.0,0,0,0,1.3
cachar,1,38.0,8.1,0.65,0.2,34.9,84.0,2.8,0.2,0.3,0.3,44.0,0,0,0,0.0
dima_hasao,2,870.0,68.1,0.3,0.8,34.2,87.7,31.0,1.6,3.1,2.9,75.0,0,0,0,4.0
kohima,4,1510.0,64.9,0.15,0.85,21.8,61.3,3.4,3.6,8.2,13.2,190.0,0,0,0,26.3
sonitpur,1,149.0,14.3,0.6,0.15,23.9,67.4,9.0,0.6,1.3,1.5,34.0,0,0,0,0.0
aizawl,11,1129.0,74.0,0.1,0.8,29.4,80.2,1.6,5.5,11.3,16.2,40.0,0,0,0,13.2
dimapur,11,18.0,29.7,0.4,0.2,22.1,84.0,0.6,1.4,2.3,2.2,32.0,0,0,0,4.5
kohima,9,1407.0,73.4,0.15,0.85,33.8,78.0,6.0,8.4,20.0,32.2,285.0,1,0,0,52.2
aizawl,12,1208.0,70.5,0.1,0.8,30.7,82.0,6.2,2.6,6.5,5.9,20.0,0,0,0,0.0
aizawl,5,1207.0,73.8,0.1,0.8,31.0,60.8,7.3,9.7,19.7,14.7,280.0,0,0,0,30.9
kamrup,6,-80.0,4.7,0.7,0.1,22.0,64.6,3.5,23.4,39.1,44.3,396.0,1,1,0,48.3
dima_hasao,10,892.0,64.3,0.3,0.8,27.9,93.7,14.4,0.4,0.7,1.0,150.0,0,0,0,14.4
west_tripura,2,12.0,6.5,0.75,0.05,21.1,67.5,2.4,1.5,1.8,1.9,63.0,0,0,0,2.5
kamrup,4,13.0,13.5,0.7,0.1,29.9,97.5,17.4,29.6,33.9,36.5,180.0,1,1,1,64.0
papum_pare,8,281.0,35.3,0.5,0.4,20.6,71.6,3.0,7.6,11.1,19.8,506.0,1,0,0,39.0
sonitpur,8,160.0,10.0,0.6,0.15,20.1,87.4,15.7,3.8,4.5,4.8,374.0,0,1,0,23.5
papum_pare,1,413.0,40.3,0.5,0.4,30.6,92.7,1.1,1.9,1.6,2.5,46.0,0,0,0,0.9
west_khasi,9,1409.0,65.7,0.25,0.75,32.6,77.0,5.8,8.4,17.2,12.7,420.0,1,0,0,58.0
west_tripura,7,-25.0,11.4,0.75,0.05,26.3,95.9,2.8,19.6,34.4,48.8,525.0,1,0,0,57.3
west_khasi,12,1488.0,55.9,0.25,0.75,33.5,68.4,20.1,1.5,3.2,3.2,28.0,0,0,0,14.5
kamrup,10,96.0,4.9,0.7,0.1,24.0,75.5,23.7,3.0,4.9,8.1,108.0,0,0,0,12.7
east_khasi,9,1478.0,47.7,0.2,0.7,33.3,71.2,33.8,16.9,22.0,31.2,330.0,1,1,1,80.5
kamrup,12,119.0,21.1,0.7,0.1,28.0,76.5,3.2,1.7,3.4,6.3,18.0,0,0,0,4.7
sonitpur,5,-5.0,20.4,0.6,0.15,28.1,75.3,1.6,4.5,9.3,9.3,238.0,1,0,0,15.1
sonitpur,4,128.0,15.7,0.6,0.15,18.3,80.8,6.5,3.6,6.0,10.1,170.0,0,0,0,12.4
imphal_west,2,920.0,49.5,0.35,0.5,21.0,95.2,14.2,4.4,5.0,5.6,45.0,0,0,0,7.0
sonitpur,12,83.0,16.6,0.6,0.15,29.3,67.5,2.7,0.0,0.0,0.0,17.0,0,0,0,0.0
dima_hasao,9,1017.0,73.9,0.3,0.8,29.0,64.8,11.3,26.9,45.6,62.3,375.0,1,1,0,64.6
dimapur,4,178.0,27.8,0.4,0.2,33.7,72.1,0.9,6.4,15.3,24.5,160.0,0,0,0,22.7
dima_hasao,9,944.0,59.2,0.3,0.8,32.0,87.9,36.5,1.0,1.0,1.3,375.0,1,1,1,59.6
papum_pare,4,372.0,42.0,0.5,0.4,26.3,95.0,13.8,3.2,4.9,4.3,230.0,0,0,0,20.9
aizawl,11,1008.0,73.3,0.1,0.8,29.5,81.0,2.4,1.2,1.0,1.6,40.0,0,0,0,0.9
cachar,9,-74.0,22.3,0.65,0.2,26.4,61.1,9.0,3.3,4.5,5.4,330.0,1,1,0,39.6
west_tripura,9,-8.0,8.0,0.75,0.05,22.4,80.9,28.3,18.9,42.6,30.2,315.0,1,1,1,94.3
dimapur,12,50.0,28.6,0.4,0.2,19.5,61.8,5.8,1.2,1.8,2.0,16.0,0,1,0,1.7
sonitpur,11,46.0,20.6,0.6,0.15,19.9,64.8,2.0,1.3,2.0,2.5,34.0,0,0,0,6.9
aizawl,6,1101.0,75.5,0.1,0.8,34.0,61.5,3.4,28.0,24.7,35.5,440.0,1,1,0,61.2
papum_pare,8,300.0,36.7,0.5,0.4,31.5,92.3,2.5,1.6,1.7,1.8,506.0,0,0,0,31.9
west_tripura,11,23.0,3.0,0.75,0.05,21.0,91.0,13.9,0.2,0.2,0.4,42.0,0,0,0,0.0
dimapur,2,178.0,18.8,0.4,0.2,23.3,88.6,14.4,0.2,0.6,1.0,48.0,0,0,0,0.0
cachar,3,115.0,12.1,0.65,0.2,20.1,84.9,2.7,6.1,8.2,6.2,110.0,0,0,0,1.1
imphal_west,7,699.0,45.4,0.35,0.5,29.3,66.8,2.5,18.9,38.9,35.3,375.0,1,0,1,88.3
imphal_west,6,852.0,56.0,0.35,0.5,24.2,64.7,10.3,13.9,33.0,30.7,330.0,1,0,1,86.4
papum_pare,3,432.0,43.2,0.5,0.4,30.4,97.2,2.2,0.6,1.4,2.1,115.0,0,0,0,2.8
imphal_west,10,868.0,52.0,0.35,0.5,23.8,67.6,0.2,4.1,5.3,4.7,90.0,1,0,0,18.6
kohima,6,1380.0,63.8,0.15,0.85,24.1,85.0,27.5,4.5,6.5,8.8,418.0,1,0,0,35.4
west_khasi,9,1327.0,51.9,0.25,0.75,21.1,77.7,7.0,35.3,81.7,119.9,420.0,1,1,1,94.4
west_khasi,6,1356.0,67.2,0.25,0.75,28.2,64.7,9.6,14.2,28.8,42.9,616.0,1,1,0,46.4
dimapur,11,153.0,20.9,0.4,0.2,20.6,90.4,19.7,0.1,0.1,0.1,32.0,0,0,0,9.1
dimapur,12,109.0,32.2,0.4,0.2,33.4,96.0,29.8,0.2,0.4,0.5,16.0,0,0,0,6.5
west_khasi,10,1320.0,61.1,0.25,0.75,18.3,69.0,8.4,14.9,30.9,32.7,168.0,0,1,0,31.3
dima_hasao,10,1011.0,77.1,0.3,0.8,33.0,74.7,5.5,23.0,22.6,27.8,150.0,1,0,1,70.8
imphal_west,4,757.0,43.4,0.35,0.5,29.1,69.7,2.8,7.4,12.9,20.0,150.0,0,0,0,21.9
dimapur,9,188.0,30.1,0.4,0.2,23.8,92.3,6.8,1.6,1.9,2.7,240.0,1,1,1,53.6
west_tripura,5,-11.0,6.9,0.75,0.05,29.4,61.5,5.9,47.8,89.7,138.0,294.0,0,1,0,58.5
west_khasi,8,1406.0,54.2,0.25,0.75,25.3,74.6,39.2,51.1,59.6,53.6,616.0,1,1,0,73.8
kohima,7,1376.0,68.5,0.15,0.85,23.0,73.1,3.9,7.7,7.4,13.6,475.0,1,0,0,46.2
kamrup,12,58.0,11.7,0.7,0.1,34.2,86.4,2.2,0.2,0.4,0.5,18.0,0,0,0,0.0
kamrup,5,60.0,11.6,0.7,0.1,31.4,64.0,2.3,25.2,51.4,80.4,252.0,0,0,0,35.8
aizawl,1,1153.0,89.3,0.1,0.8,18.9,78.7,4.0,1.1,2.6,1.8,40.0,0,0,0,5.0
imphal_west,3,791.0,51.4,0.35,0.5,34.4,77.9,2.5,6.2,10.7,20.0,75.0,0,0,0,5.6
east_khasi,1,1508.0,48.2,0.2,0.7,32.0,67.6,0.4,0.8,1.9,3.0,44.0,0,0,0,7.9
east_khasi,4,1524.0,48.7,0.2,0.7,27.1,94.3,1.7,1.8,3.2,5.2,220.0,0,0,0,12.2
dima_hasao,6,938.0,60.2,0.3,0.8,20.0,78.1,11.3,54.0,105.9,195.3,550.0,1,1,1,100.0
kamrup,12,20.0,17.1,0.7,0.1,24.7,87.5,4.6,0.6,0.9,0.8,18.0,0,0,0,8.8
east_khasi,9,1546.0,60.3,0.2,0.7,21.7,94.7,5.9,38.0,74.5,125.9,330.0,1,1,1,93.8
imphal_west,9,846.0,47.4,0.35,0.5,32.7,77.0,9.8,0.4,0.4,0.6,225.0,0,0,0,29.6
aizawl,10,1098.0,70.9,0.1,0.8,23.2,69.5,2.0,2.0,3.7,4.6,120.0,0,0,0,24.0
cachar,2,-71.0,21.2,0.65,0.2,21.1,86.7,17.3,0.6,1.4,2.1,66.0,0,0,0,1.3
kamrup,8,31.0,20.1,0.7,0.1,23.4,83.3,0.7,10.3,14.6,19.0,396.0,0,1,0,44.6
west_khasi,3,1320.0,57.6,0.25,0.75,21.2,64.7,26.6,12.2,14.0,22.2,140.0,0,0,0,5.9
cachar,5,46.0,9.6,0.65,0.2,27.5,73.7,19.0,8.2,11.2,16.2,308.0,0,0,0,27.3
west_khasi,10,1352.0,48.4,0.25,0.75,28.8,65.8,6.5,11.9,20.5,39.8,168.0,0,0,0,31.8
dima_hasao,4,905.0,60.6,0.3,0.8,31.9,93.4,12.1,36.3,64.3,63.0,250.0,1,1,1,76.2
east_khasi,5,1562.0,60.4,0.2,0.7,22.4,83.5,4.6,1.8,1.9,2.2,308.0,1,0,0,22.7
sonitpur,10,16.0,16.2,0.6,0.15,25.8,79.2,9.6,1.6,2.4,1.9,102.0,0,0,0,13.5
dimapur,10,192.0,24.7,0.4,0.2,34.8,72.4,16.2,0.2,0.2,0.4,96.0,0,0,0,9.0
dima_hasao,12,907.0,73.6,0.3,0.8,28.9,97.1,3.6,4.5,5.0,6.1,25.0,0,0,0,0.0
sonitpur,12,136.0,11.6,0.6,0.15,26.4,91.5,5.9,1.0,1.8,1.8,17.0,0,0,0,0.0
west_khasi,8,1345.0,71.4,0.25,0.75,28.2,83.7,14.5,72.8,114.9,95.9,616.0,1,1,0,78.6
cachar,8,-38.0,9.7,0.65,0.2,26.4,69.9,4.6,94.6,232.0,231.7,484.0,1,1,1,100.0
west_tripura,12,22.0,2.8,0.75,0.05,20.7,85.8,24.6,0.5,1.0,1.0,21.0,0,0,0,1.8
aizawl,2,1085.0,77.1,0.1,0.8,27.1,81.8,51.3,2.5,2.3,3.8,60.0,0,0,0,7.7
aizawl,11,1232.0,77.1,0.1,0.8,27.0,73.7,3.2,4.2,7.4,8.3,40.0,0,0,0,6.9
east_khasi,1,1527.0,55.2,0.2,0.7,18.0,71.9,2.9,1.0,2.0,2.9,44.0,0,0,0,0.1
west_tripura,10,9.0,4.7,0.75,0.05,27.5,73.1,16.9,1.7,2.7,3.0,126.0,0,1,1,42.4
dimapur,2,95.0,28.6,0.4,0.2,22.1,89.2,1.4,1.0,1.9,2.6,48.0,0,0,0,0.7
kamrup,6,25.0,13.6,0.7,0.1,34.4,64.8,23.9,14.6,22.1,43.9,396.0,1,1,0,43.1
west_khasi,7,1359.0,67.4,0.25,0.75,32.3,73.2,12.4,14.0,30.7,61.1,700.0,1,0,0,56.4
dimapur,2,153.0,22.6,0.4,0.2,21.0,90.9,23.9,1.6,2.1,2.3,48.0,0,0,0,0.0
dima_hasao,12,893.0,66.7,0.3,0.8,34.1,64.0,6.7,0.2,0.5,0.9,25.0,0,0,0,9.4
papum_pare,10,351.0,41.4,0.5,0.4,34.3,82.8,9.9,4.8,6.0,9.1,138.0,0,1,0,23.6
kamrup,11,39.0,13.3,0.7,0.1,21.8,68.0,3.9,0.4,0.7,0.6,36.0,0,0,0,3.8
papum_pare,7,300.0,41.4,0.5,0.4,28.3,91.5,23.0,15.2,15.9,13.3,575.0,1,0,1,70.0
kamrup,5,76.0,20.7,0.7,0.1,18.9,60.3,15.5,8.3,19.7,33.0,252.0,1,0,0,22.5
imphal_west,1,809.0,53.8,0.35,0.5,21.0,64.5,2.1,0.5,0.5,1.0,30.0,0,0,0,4.0
west_khasi,9,1323.0,55.3,0.25,0.75,25.7,64.8,0.3,1.5,3.4,4.3,420.0,1,1,1,61.1
aizawl,3,1157.0,75.6,0.1,0.8,23.6,65.9,2.7,7.4,16.4,25.5,100.0,0,0,0,8.5
west_khasi,9,1339.0,49.7,0.25,0.75,23.3,83.1,33.9,27.4,45.8,58.0,420.0,1,1,1,88.5
west_tripura,4,11.0,15.5,0.75,0.05,29.7,86.4,8.7,50.7,42.7,40.4,210.0,1,0,0,54.9
cachar,1,-1.0,15.5,0.65,0.2,23.2,71.3,5.0,1.0,1.9,2.9,44.0,0,0,0,7.2
papum_pare,12,347.0,38.4,0.5,0.4,22.1,92.7,7.7,0.9,1.4,2.4,23.0,0,0,0,2.9
dimapur,8,113.0,29.8,0.4,0.2,26.5,89.7,3.4,9.7,23.4,29.9,352.0,1,0,0,36.2
aizawl,10,1073.0,76.1,0.1,0.8,24.6,69.4,14.0,9.3,20.1,26.7,120.0,0,0,0,31.8
imphal_west,2,745.0,50.3,0.35,0.5,22.0,74.1,33.9,3.3,7.5,14.9,45.0,0,0,0,2.3
dima_hasao,7,1017.0,66.6,0.3,0.8,21.2,96.3,8.2,32.8,53.9,56.4,625.0,1,1,1,95.5
east_khasi,7,1473.0,54.6,0.2,0.7,29.6,74.7,4.4,37.1,38.6,68.8,550.0,1,0,0,67.8
cachar,3,104.0,13.5,0.65,0.2,23.0,63.5,2.6,26.3,48.1,62.2,110.0,0,0,0,8.1
west_khasi,2,1355.0,53.5,0.25,0.75,27.7,60.3,0.7,6.2,11.2,14.6,84.0,0,0,0,9.4
kohima,10,1493.0,72.6,0.15,0.85,27.2,67.1,7.5,0.8,1.6,3.0,114.0,0,0,0,24.3
west_tripura,1,64.0,6.7,0.75,0.05,23.9,71.9,19.9,3.1,3.9,6.9,42.0,1,0,0,2.1
imphal_west,7,756.0,54.7,0.35,0.5,23.5,79.4,13.1,6.8,8.9,16.7,375.0,1,0,0,37.5
east_khasi,2,1570.0,58.7,0.2,0.7,20.2,63.4,8.9,2.6,2.7,3.4,66.0,0,0,0,0.0
dimapur,9,200.0,23.7,0.4,0.2,21.1,84.7,6.3,7.4,17.6,25.7,240.0,0,0,0,43.5
dimapur,12,248.0,32.3,0.4,0.2,28.5,77.1,2.3,0.0,0.0,0.0,16.0,0,0,0,0.0
cachar,3,47.0,21.0,0.65,0.2,23.8,93.5,51.1,6.4,8.6,11.6,110.0,0,0,0,0.0
kohima,9,1533.0,64.9,0.15,0.85,18.6,87.7,10.6,13.4,21.2,39.7,285.0,1,0,0,53.3
dima_hasao,8,918.0,60.8,0.3,0.8,29.3,72.1,1.5,4.9,9.0,15.4,550.0,1,0,1,74.9
dimapur,11,222.0,24.0,0.4,0.2,22.3,86.2,8.0,2.9,3.1,3.9,32.0,1,0,0,10.7
aizawl,4,1110.0,68.3,0.1,0.8,22.9,70.6,2.5,23.5,19.6,30.6,200.0,1,1,1,66.7
imphal_west,10,706.0,52.2,0.35,0.5,31.9,91.8,3.4,10.3,15.7,29.8,90.0,0,0,0,28.5
west_tripura,9,-130.0,3.1,0.75,0.05,19.1,69.6,3.2,2.7,2.6,2.4,315.0,0,0,0,25.2
dima_hasao,4,940.0,70.1,0.3,0.8,19.0,96.5,11.8,1.8,4.1,6.3,250.0,0,0,0,16.1
sonitpur,5,108.0,20.6,0.6,0.15,23.2,88.0,2.3,3.0,2.8,2.2,238.0,0,0,0,15.3
dimapur,6,168.0,28.3,0.4,0.2,33.7,80.8,7.6,1.2,2.8,2.1,352.0,0,0,0,24.4
papum_pare,10,368.0,41.5,0.5,0.4,28.4,89.3,28.3,8.9,15.2,18.2,138.0,1,0,0,27.8
sonitpur,2,118.0,10.9,0.6,0.15,30.0,70.7,1.7,7.2,12.8,22.2,51.0,0,0,0,8.0
papum_pare,7,400.0,41.0,0.5,0.4,32.1,80.5,0.1,6.8,8.4,12.8,575.0,1,1,1,66.8
dimapur,6,142.0,25.3,0.4,0.2,21.8,74.8,1.2,0.8,1.1,0.8,352.0,0,1,1,42.6
west_khasi,4,1354.0,65.3,0.25,0.75,28.5,95.8,0.6,9.1,20.1,17.7,280.0,0,1,0,25.2
west_khasi,6,1372.0,62.2,0.25,0.75,24.6,81.1,36.9,3.2,4.5,3.4,616.0,1,1,1,75.4
aizawl,11,1152.0,88.5,0.1,0.8,25.2,62.4,19.4,0.2,0.4,0.3,40.0,0,0,0,6.2
kamrup,5,59.0,7.5,0.7,0.1,24.7,76.6,24.4,23.8,24.2,35.3,252.0,0,1,0,38.0
cachar,6,115.0,22.2,0.65,0.2,22.8,87.8,9.8,29.1,46.1,48.7,484.0,1,1,1,100.0
aizawl,8,1097.0,79.4,0.1,0.8,19.0,89.0,1.1,9.9,12.4,17.3,440.0,1,0,0,58.0
aizawl,3,1199.0,79.1,0.1,0.8,23.3,69.5,2.1,7.9,9.3,13.5,100.0,0,0,0,6.1
kohima,1,1538.0,70.2,0.15,0.85,23.1,80.3,5.9,2.2,4.7,4.8,38.0,0,0,0,7.9
dima_hasao,4,947.0,70.7,0.3,0.8,20.0,79.4,8.3,11.5,18.9,37.1,250.0,0,0,0,29.7
papum_pare,6,431.0,50.7,0.5,0.4,29.7,88.5,11.9,26.2,55.1,96.1,506.0,1,1,1,86.3
cachar,12,-4.0,19.2,0.65,0.2,28.5,81.6,6.7,1.3,3.2,5.6,22.0,0,0,0,0.0
sonitpur,2,132.0,10.0,0.6,0.15,22.3,74.5,4.7,2.2,5.3,7.3,51.0,0,0,0,4.3
west_tripura,1,49.0,3.3,0.75,0.05,24.9,95.1,5.1,0.9,1.6,2.4,42.0,0,0,0,0.6
dima_hasao,10,994.0,58.2,0.3,0.8,18.8,83.6,6.0,1.8,1.9,2.6,150.0,0,0,0,19.8
cachar,5,-16.0,21.0,0.65,0.2,31.0,94.9,12.0,2.7,2.5,4.8,308.0,0,0,0,15.7
kamrup,6,65.0,23.8,0.7,0.1,28.8,63.8,1.5,17.1,16.8,18.5,396.0,1,1,0,45.8
west_tripura,2,127.0,4.5,0.75,0.05,31.1,94.6,2.1,2.7,6.2,8.3,63.0,0,0,0,1.7
east_khasi,8,1464.0,61.2,0.2,0.7,24.3,63.1,15.2,13.2,12.6,9.0,484.0,1,0,0,51.4
kohima,1,1461.0,76.3,0.15,0.85,34.3,81.5,10.2,0.2,0.2,0.3,38.0,0,0,0,10.4
west_khasi,4,1313.0,63.3,0.25,0.75,27.3,71.7,6.0,17.9,40.1,49.6,280.0,1,0,1,56.7
west_tripura,9,91.0,10.5,0.75,0.05,21.9,92.3,5.6,7.6,11.4,14.7,315.0,0,1,0,43.5
dima_hasao,4,987.0,66.4,0.3,0.8,19.7,63.4,6.5,20.9,31.6,48.2,250.0,0,1,0,45.8
imphal_west,9,809.0,47.6,0.35,0.5,33.2,92.4,4.7,1.7,2.9,5.4,225.0,0,0,0,28.2
east_khasi,9,1590.0,61.2,0.2,0.7,21.3,87.3,29.6,1.1,0.9,1.1,330.0,1,0,0,28.3
kohima,10,1509.0,73.4,0.15,0.85,21.5,72.9,0.7,10.8,26.2,27.9,114.0,0,0,0,35.0
west_tripura,3,16.0,0.0,0.75,0.05,25.9,75.1,13.9,9.5,20.7,16.7,105.0,0,0,0,4.3
west_tripura,12,-36.0,1.8,0.75,0.05,20.2,78.7,8.3,1.0,1.6,1.6,21.0,0,1,1,23.7
papum_pare,1,328.0,41.5,0.5,0.4,26.6,80.4,5.6,3.1,4.3,3.2,46.0,0,0,0,5.3
dimapur,10,92.0,21.8,0.4,0.2,33.4,77.2,3.9,4.4,4.2,5.0,96.0,0,0,0,19.0
papum_pare,9,313.0,38.1,0.5,0.4,33.3,78.2,0.0,20.3,29.6,50.2,345.0,1,0,1,86.5
kamrup,5,87.0,9.7,0.7,0.1,19.5,81.0,1.3,14.0,30.6,37.3,252.0,0,1,1,41.0
cachar,1,18.0,18.6,0.65,0.2,30.6,77.2,0.7,0.6,0.7,1.4,44.0,0,1,0,0.0
east_khasi,4,1538.0,52.3,0.2,0.7,32.2,68.6,11.3,1.2,2.5,3.3,220.0,0,0,0,16.1
west_tripura,10,55.0,1.7,0.75,0.05,33.5,81.0,10.0,9.1,11.7,22.2,126.0,0,1,0,10.4
east_khasi,1,1545.0,58.2,0.2,0.7,20.8,81.2,3.5,3.7,5.1,7.9,44.0,0,0,0,0.0
kohima,11,1485.0,77.4,0.15,0.85,27.3,79.4,28.5,1.4,3.2,5.8,38.0,0,0,0,0.0
kamrup,2,67.0,20.3,0.7,0.1,23.9,65.6,5.5,1.5,1.7,1.2,54.0,0,0,0,0.0
dimapur,11,171.0,36.3,0.4,0.2,23.6,81.4,1.5,5.5,10.9,8.3,32.0,0,0,0,0.3
east_khasi,11,1542.0,40.8,0.2,0.7,29.4,60.9,2.7,0.7,1.2,1.1,44.0,0,0,0,0.0
papum_pare,6,419.0,29.8,0.5,0.4,30.6,97.3,12.1,6.5,7.4,10.9,506.0,0,0,0,30.1
sonitpur,1,74.0,18.1,0.6,0.15,28.4,62.5,0.1,1.1,1.4,1.6,34.0,0,0,0,1.8
east_khasi,11,1483.0,56.7,0.2,0.7,18.1,92.6,44.6,1.4,2.6,4.4,44.0,1,0,1,30.0
dimapur,4,4.0,29.8,0.4,0.2,23.3,93.4,8.4,4.7,7.3,9.5,160.0,0,0,0,11.4
dimapur,9,67.0,29.6,0.4,0.2,25.1,62.6,5.3,6.9,8.9,17.6,240.0,1,1,1,55.6
west_tripura,2,62.0,1.5,0.75,0.05,31.3,93.0,6.8,5.7,7.1,5.3,63.0,1,0,0,0.0
west_khasi,8,1311.0,59.1,0.25,0.75,35.0,89.0,4.1,24.2,30.8,22.9,616.0,1,0,1,83.9
aizawl,9,1158.0,76.1,0.1,0.8,21.4,75.9,9.7,2.1,4.0,7.2,300.0,1,0,0,46.1
sonitpur,3,15.0,8.3,0.6,0.15,19.8,78.2,14.9,8.6,15.4,30.8,85.0,0,0,0,0.0
dima_hasao,9,1019.0,63.5,0.3,0.8,22.7,78.8,4.8,31.1,28.1,50.2,375.0,1,1,1,90.4
kohima,9,1467.0,73.1,0.15,0.85,24.8,78.1,2.8,8.9,22.3,39.1,285.0,1,0,0,63.2
west_tripura,1,84.0,2.7,0.75,0.05,18.5,87.2,26.7,0.9,1.8,1.3,42.0,0,0,0,6.3
kamrup,4,-33.0,14.0,0.7,0.1,21.7,93.9,12.3,24.3,58.3,74.3,180.0,1,1,1,69.9
imphal_west,5,787.0,46.8,0.35,0.5,18.7,61.9,12.7,7.3,9.3,10.3,210.0,0,0,0,16.9
west_khasi,8,1291.0,69.1,0.25,0.75,27.7,96.2,17.1,63.6,144.3,266.1,616.0,1,1,1,96.7
dimapur,12,82.0,23.1,0.4,0.2,23.2,90.1,7.4,0.4,0.6,0.9,16.0,0,0,0,6.4
cachar,1,57.0,8.4,0.65,0.2,21.7,75.0,22.5,0.4,0.6,0.5,44.0,0,1,0,9.7
west_khasi,11,1287.0,68.9,0.25,0.75,33.8,97.0,3.7,2.6,3.0,3.5,56.0,0,0,0,6.9
west_khasi,6,1345.0,53.9,0.25,0.75,18.6,88.5,38.1,58.3,109.0,165.5,616.0,1,1,1,100.0
papum_pare,5,318.0,32.7,0.5,0.4,26.4,90.5,27.2,13.1,24.0,35.1,322.0,0,1,0,25.5
dima_hasao,9,960.0,64.6,0.3,0.8,27.4,61.5,14.6,5.1,8.9,7.6,375.0,1,0,0,48.4
east_khasi,1,1519.0,52.3,0.2,0.7,20.0,86.5,1.8,0.5,0.4,0.5,44.0,0,0,0,9.3
papum_pare,5,384.0,39.5,0.5,0.4,26.2,68.7,15.9,16.1,19.8,23.8,322.0,0,0,0,28.7
dimapur,1,170.0,18.5,0.4,0.2,25.3,86.2,0.9,1.2,1.6,1.8,32.0,0,0,0,3.2
imphal_west,5,911.0,51.6,0.35,0.5,27.6,65.4,12.5,7.1,17.2,30.3,210.0,0,0,0,27.9
dima_hasao,3,918.0,58.3,0.3,0.8,30.5,85.1,0.6,13.2,23.4,31.6,125.0,0,0,0,12.9
west_khasi,7,1398.0,60.4,0.25,0.75,19.3,65.5,20.0,121.4,161.2,255.9,700.0,1,1,0,71.6
papum_pare,3,391.0,35.2,0.5,0.4,31.7,84.5,2.6,8.9,21.2,17.4,115.0,0,0,0,8.5
sonitpur,12,30.0,13.4,0.6,0.15,23.2,68.3,7.0,0.2,0.3,0.2,17.0,0,0,0,5.6
dimapur,9,138.0,32.1,0.4,0.2,18.1,86.3,7.1,7.8,8.6,16.8,240.0,0,0,0,40.6
papum_pare,10,378.0,39.6,0.5,0.4,18.1,83.7,15.9,0.4,0.4,0.4,138.0,0,0,0,8.8
papum_pare,11,407.0,43.9,0.5,0.4,31.5,81.4,2.8,5.5,6.1,4.6,46.0,0,0,0,6.9
dima_hasao,7,1010.0,61.5,0.3,0.8,25.2,69.7,0.1,22.3,50.3,48.8,625.0,1,0,0,69.3
dima_hasao,10,959.0,68.9,0.3,0.8,32.2,82.8,2.8,3.1,5.5,5.8,150.0,0,1,0,27.9
