distance_km,road_condition,bridge_condition,avg_slope_risk,avg_elevation_m,rainfall_24h_mm,temp_celsius,congestion_level,flood_risk_level,landslide_probability,commodity_type,weight_kg,priority,month,delay_minutes,safety_score,route_rank
430.8,0,1,40.4,594.0,1.0,23.8,1,14.0,0.02,agri,5836.0,2,1,316.7,88,1
190.7,1,0,42.6,515.0,8.2,22.8,1,100.0,0.375,agri,13208.0,2,8,284.1,56,2
182.9,1,0,59.9,1238.0,3.0,25.8,0,4.0,0.14,food,10212.0,4,3,122.8,80,2
323.6,0,0,6.3,40.0,0.1,23.6,2,14.0,0.02,agri,6929.0,2,11,274.6,84,1
233.4,0,0,49.7,775.0,5.4,33.0,0,4.0,0.14,agri,3699.0,2,3,30.3,88,1
331.0,0,0,34.1,750.0,6.4,33.8,0,30.0,1.0,food,6068.0,4,9,217.9,67,1
313.8,2,2,49.8,870.0,1.7,24.7,0,6.0,0.16,medicine,854.0,5,2,1355.0,78,2
209.7,1,0,41.2,470.0,1.4,23.7,1,80.0,0.5,food,12861.0,4,8,296.0,62,2
381.5,1,1,54.6,961.0,28.6,24.8,0,70.0,1.0,food,14645.0,4,6,1225.9,40,2
168.7,0,0,11.6,68.0,0.3,23.4,0,14.0,0.02,fuel,9863.0,3,12,1.9,97,1
241.4,1,0,24.4,250.0,5.4,22.8,3,100.0,1.0,general,14732.0,1,6,1325.0,42,2
185.7,1,0,69.6,1197.0,8.3,24.9,3,60.0,1.0,agri,6574.0,2,8,1059.4,41,2
198.1,0,0,13.3,115.0,0.7,25.4,0,72.0,0.195,general,514.0,1,10,17.3,84,1
350.3,0,0,42.9,750.0,36.8,34.5,0,30.0,1.0,general,14990.0,1,6,552.1,63,2
443.9,0,1,46.8,594.0,0.8,29.6,2,14.0,0.02,construction,10437.0,1,12,617.8,81,1
307.3,0,0,18.2,40.0,1.6,30.5,0,14.0,0.02,general,13915.0,1,3,8.7,98,1
442.3,0,1,47.7,594.0,15.8,21.6,0,84.0,0.13,medicine,7929.0,5,5,300.7,68,1
214.6,1,0,32.9,470.0,5.3,22.8,0,48.0,0.26,food,14983.0,4,10,170.8,74,2
329.7,0,0,42.5,750.0,15.8,25.1,1,30.0,1.0,medicine,656.0,5,6,461.5,62,1
207.6,1,1,79.7,1041.0,1.2,33.8,0,6.0,0.16,fuel,11305.0,3,1,233.0,77,2
165.3,1,1,44.9,578.0,2.3,20.0,0,78.0,0.26,fuel,13434.0,3,10,202.9,65,2
138.2,1,0,39.0,488.0,15.9,19.4,3,78.0,0.26,food,12770.0,4,5,622.5,64,2
97.6,0,0,29.7,790.0,3.2,21.3,0,14.0,0.02,fuel,3775.0,3,2,4.8,91,1
347.4,0,0,36.7,750.0,1.0,30.8,2,3.0,0.17,general,12582.0,1,11,336.3,85,1
343.3,0,0,22.8,202.0,9.2,30.8,0,100.0,0.25,construction,1528.0,1,9,81.6,70,1
165.0,1,1,54.8,578.0,12.4,35.0,1,100.0,0.5,agri,3465.0,2,8,412.1,49,2
219.8,1,0,31.3,250.0,1.5,29.9,1,10.0,0.08,general,9175.0,1,1,235.4,86,2
181.5,1,0,66.8,1238.0,1.8,18.4,0,40.0,1.0,food,9285.0,4,7,244.6,54,2
141.9,1,1,60.7,1117.0,26.7,31.6,0,30.0,1.0,construction,12237.0,1,6,439.7,57,2
184.0,1,0,66.0,1238.0,0.6,21.1,1,4.0,0.14,agri,6526.0,2,1,201.4,81,2
235.2,0,0,44.5,775.0,46.9,26.6,0,40.0,1.0,agri,2422.0,2,6,496.5,48,2
336.8,0,0,41.4,750.0,2.9,22.2,1,30.0,1.0,medicine,10497.0,5,9,353.5,67,1
250.8,0,0,28.5,408.0,0.1,32.2,0,13.0,0.04,construction,7494.0,1,12,4.1,93,1
198.7,0,0,17.4,115.0,3.9,27.1,2,80.0,0.5,agri,13107.0,2,8,258.5,71,1
264.2,1,0,50.8,762.0,2.5,19.3,1,12.0,0.03,construction,2311.0,1,12,279.8,84,2
188.6,0,0,25.9,115.0,6.1,32.8,1,8.0,0.04,fuel,3442.0,3,3,81.9,93,1
327.6,0,0,23.6,202.0,4.3,27.1,1,14.0,0.02,food,13887.0,4,3,128.5,91,1
297.5,2,2,63.3,870.0,15.4,25.8,0,60.0,1.0,fuel,1423.0,3,8,2243.9,43,2
81.3,0,0,53.0,1438.0,0.1,25.0,1,4.0,0.14,fuel,10463.0,3,2,31.1,87,1
72.2,0,0,37.2,797.0,1.8,29.6,1,8.0,0.04,medicine,14679.0,5,2,26.0,87,1
193.6,0,0,20.5,115.0,0.6,25.9,0,8.0,0.04,agri,2261.0,2,11,4.5,92,1
194.3,0,0,21.0,115.0,0.0,24.8,0,8.0,0.04,fuel,7657.0,3,3,3.0,90,1
387.5,1,1,66.1,961.0,0.2,29.9,1,7.0,0.1,fuel,7283.0,3,12,632.4,82,2
190.0,1,0,56.9,515.0,3.9,24.7,1,72.0,0.195,food,10813.0,4,4,231.2,64,2
73.1,0,0,36.0,797.0,4.8,24.4,2,48.0,0.26,fuel,10597.0,3,5,82.1,79,1
291.2,0,0,29.3,215.0,2.3,34.5,0,10.0,0.08,agri,1261.0,2,1,17.6,91,1
312.5,2,2,58.1,870.0,90.3,25.1,1,60.0,1.0,fuel,5070.0,3,8,3358.9,21,3
398.4,1,1,57.5,961.0,22.2,33.2,0,42.0,0.65,medicine,6221.0,5,4,921.2,55,2
168.0,0,0,14.4,68.0,5.2,24.2,0,14.0,0.02,agri,8019.0,2,3,12.8,98,1
304.6,2,2,50.3,870.0,1.9,19.6,0,6.0,0.16,general,8514.0,1,11,1318.7,79,2
488.8,0,0,32.2,422.0,1.0,19.2,0,7.0,0.1,general,7908.0,1,2,25.3,94,1
180.0,1,0,70.5,1197.0,1.6,28.3,0,60.0,1.0,food,13003.0,4,7,241.4,54,2
275.6,0,0,40.1,215.0,2.7,19.2,0,10.0,0.08,general,11685.0,1,12,18.2,88,1
212.7,0,0,32.0,688.0,0.0,28.3,3,13.0,0.04,medicine,13509.0,5,1,407.0,84,1
107.7,1,1,50.7,550.0,17.1,23.4,1,60.0,1.0,medicine,6250.0,5,8,383.5,46,2
198.3,1,0,54.1,1238.0,3.8,25.9,0,24.0,0.91,construction,14015.0,1,10,258.3,65,2
147.6,1,1,62.3,1117.0,18.6,22.6,0,18.0,1.0,general,2827.0,1,5,394.0,57,2
485.5,0,0,38.3,422.0,0.3,20.7,2,7.0,0.1,medicine,10664.0,5,12,439.0,86,1
181.3,1,0,53.0,1238.0,2.3,19.2,0,40.0,1.0,general,8183.0,1,9,246.6,56,2
95.8,0,0,38.4,790.0,16.0,18.1,3,84.0,0.13,food,3532.0,4,5,251.2,66,1
283.4,1,0,42.0,502.0,5.3,30.4,1,14.0,0.02,agri,9495.0,2,3,318.0,75,2
398.0,1,1,54.4,961.0,0.1,24.0,0,7.0,0.1,food,2514.0,4,12,418.8,81,2
241.7,0,0,32.6,775.0,3.0,19.1,1,4.0,0.14,medicine,8181.0,5,3,104.3,89,1
115.3,1,1,44.1,550.0,30.3,27.8,0,60.0,1.0,construction,10508.0,1,6,383.4,49,2
235.2,0,0,40.4,775.0,0.2,30.7,3,4.0,0.14,agri,5089.0,2,1,474.8,78,1
174.9,1,0,58.3,1197.0,1.7,20.2,2,60.0,1.0,general,13119.0,1,9,537.8,46,2
277.7,0,0,14.0,102.0,8.2,19.7,0,100.0,0.25,food,12716.0,4,9,61.5,75,1
265.6,0,0,33.6,802.0,0.5,32.8,0,12.0,0.03,fuel,8905.0,3,2,4.7,93,1
271.2,1,0,47.0,762.0,0.7,28.1,0,100.0,0.375,agri,11195.0,2,9,210.3,57,2
205.9,1,1,67.5,1041.0,0.6,30.2,0,6.0,0.16,agri,1833.0,2,11,228.2,83,2
110.8,1,1,51.9,550.0,7.6,32.0,0,6.0,0.16,general,2864.0,1,11,142.8,73,2
189.7,1,0,60.6,1238.0,1.6,26.9,1,4.0,0.14,fuel,2356.0,3,2,212.2,80,2
257.2,0,0,36.8,775.0,6.5,32.9,1,4.0,0.14,medicine,3314.0,5,3,127.2,78,1
193.6,1,0,41.1,515.0,23.8,20.8,0,100.0,0.375,agri,9546.0,2,9,269.2,54,2
193.7,1,0,65.4,1238.0,7.5,31.9,2,40.0,1.0,construction,13094.0,1,8,648.5,50,2
80.9,0,0,62.3,1438.0,1.2,19.5,1,4.0,0.14,medicine,12821.0,5,3,32.5,83,1
235.9,0,0,40.9,408.0,1.8,33.2,0,13.0,0.04,fuel,14258.0,3,3,9.1,88,1
141.0,1,0,46.2,488.0,12.5,19.5,2,78.0,0.26,fuel,1179.0,3,4,344.2,58,2
372.5,1,1,37.5,574.0,7.4,20.9,0,100.0,0.125,general,10118.0,1,9,467.1,66,2
439.2,0,1,45.3,594.0,24.1,34.3,0,100.0,0.25,construction,6510.0,1,7,429.1,60,1
257.4,0,0,22.1,102.0,0.3,23.4,2,14.0,0.02,food,14597.0,4,2,219.4,87,1
99.0,0,0,27.7,790.0,4.4,23.6,1,100.0,0.25,agri,8197.0,2,8,51.1,63,1
306.4,2,2,56.0,870.0,0.2,18.4,2,6.0,0.16,agri,2131.0,2,12,2415.7,71,2
194.3,1,0,41.6,515.0,7.3,19.2,0,100.0,0.375,fuel,13473.0,3,8,178.8,63,2
362.7,1,1,36.4,574.0,4.2,30.8,0,100.0,0.125,food,12942.0,4,6,424.4,68,2
304.2,2,2,59.5,870.0,0.4,26.8,1,6.0,0.16,general,11289.0,1,1,1709.3,78,2
460.5,0,1,44.8,594.0,1.9,20.4,1,84.0,0.13,food,8812.0,4,4,378.2,72,1
199.8,0,0,11.4,115.0,1.0,33.6,1,12.0,0.03,food,6528.0,4,12,68.5,90,1
312.9,2,2,67.1,870.0,2.7,20.6,2,6.0,0.16,food,7653.0,4,3,2542.1,68,2
183.6,1,0,48.4,515.0,1.1,31.4,1,12.0,0.03,construction,3998.0,1,2,188.7,79,2
453.0,0,1,40.2,594.0,0.2,26.9,2,14.0,0.02,medicine,11299.0,5,2,622.9,99,1
496.0,0,0,22.2,422.0,7.9,28.7,1,70.0,1.0,medicine,14235.0,5,7,582.2,63,1
162.8,1,1,41.0,578.0,6.2,18.9,1,13.0,0.04,medicine,2403.0,5,2,286.9,78,2
238.8,1,0,36.2,250.0,9.7,29.1,2,60.0,0.52,medicine,7740.0,5,10,634.4,59,2
494.8,0,0,28.7,422.0,1.5,28.0,0,7.0,0.1,agri,5682.0,2,2,28.9,85,1
316.1,0,0,25.6,40.0,6.6,34.4,0,14.0,0.02,agri,10582.0,2,2,30.5,94,1
167.5,0,0,12.1,68.0,0.7,29.4,2,14.0,0.02,medicine,5000.0,5,2,144.2,89,1
229.5,0,0,36.7,408.0,0.4,22.3,0,78.0,0.26,food,12168.0,4,10,25.6,71,1
261.2,0,0,40.6,802.0,0.9,29.7,3,12.0,0.03,agri,3814.0,2,11,504.8,88,1
97.9,0,0,26.7,790.0,4.7,19.3,0,14.0,0.02,food,7153.0,4,2,6.7,93,1
111.2,1,1,47.8,550.0,1.7,23.1,1,36.0,1.0,agri,11852.0,2,10,312.1,57,2
241.7,0,0,35.5,775.0,1.4,25.7,2,4.0,0.14,fuel,14837.0,3,3,231.0,89,1
201.0,0,0,34.2,688.0,0.6,20.5,2,100.0,0.5,fuel,836.0,3,9,244.5,58,1
265.0,0,0,21.6,102.0,0.4,33.8,3,14.0,0.02,fuel,7708.0,3,2,505.6,86,1
170.4,0,0,14.2,68.0,2.3,21.8,1,100.0,0.25,food,10146.0,4,9,81.7,68,1
165.8,1,1,47.2,578.0,20.2,27.1,3,78.0,0.26,food,1371.0,4,5,1050.6,53,2
173.1,0,0,11.5,68.0,0.5,20.5,2,14.0,0.02,medicine,10229.0,5,12,148.2,92,1
242.4,0,0,39.0,408.0,2.8,21.8,0,100.0,0.5,general,11442.0,1,9,63.8,62,1
482.1,0,0,33.7,422.0,20.3,34.6,1,70.0,1.0,general,12351.0,1,6,747.2,52,1
274.1,0,0,35.3,802.0,8.3,21.9,3,100.0,0.375,general,11202.0,1,8,709.3,55,1
540.5,0,0,7.5,35.0,6.3,31.1,0,14.0,0.02,agri,11997.0,2,3,49.9,96,1
77.2,0,0,48.3,797.0,24.2,28.3,0,80.0,0.5,food,12216.0,4,7,53.2,55,1
227.4,1,0,29.9,250.0,16.5,24.5,1,60.0,0.52,construction,9425.0,1,4,436.0,64,2
421.1,0,1,49.7,594.0,46.9,27.8,2,100.0,0.25,medicine,8073.0,5,6,1706.0,50,2
406.7,1,1,54.0,961.0,0.1,19.9,1,7.0,0.1,fuel,5257.0,3,2,662.8,84,2
188.2,1,0,35.3,515.0,25.9,28.1,0,100.0,0.375,agri,12727.0,2,8,275.6,52,2
171.5,1,0,61.3,1197.0,3.9,33.4,0,60.0,1.0,general,13008.0,1,9,241.0,54,2
322.2,0,0,17.4,40.0,0.6,25.1,2,14.0,0.02,agri,8017.0,2,2,276.9,90,1
291.5,0,0,29.2,215.0,1.1,20.7,2,10.0,0.08,construction,1677.0,1,2,264.7,92,1
186.2,1,0,68.0,1197.0,7.6,29.1,2,60.0,1.0,fuel,5847.0,3,8,624.3,44,2
301.2,2,2,51.8,870.0,1.5,32.2,0,6.0,0.16,construction,14262.0,1,11,1297.1,74,2
138.0,1,0,37.9,488.0,0.0,31.3,3,100.0,0.5,construction,9317.0,1,9,552.8,52,2
180.0,1,0,63.4,1197.0,12.0,33.3,0,60.0,1.0,food,11507.0,4,7,297.1,47,2
272.6,0,0,24.6,102.0,14.9,21.7,0,100.0,0.25,general,12120.0,1,8,92.0,69,1
187.1,1,0,62.4,1238.0,6.2,18.6,3,4.0,0.14,medicine,4585.0,5,3,696.2,72,2
278.4,0,0,17.6,215.0,0.1,32.8,0,10.0,0.08,medicine,14228.0,5,11,9.0,97,1
215.6,1,0,40.9,470.0,4.7,24.0,3,80.0,0.5,fuel,12922.0,3,8,918.7,49,2
328.7,0,0,20.7,202.0,3.8,25.2,3,14.0,0.02,food,2442.0,4,2,663.1,81,1
220.6,1,0,36.5,470.0,43.9,26.7,2,80.0,0.5,general,6861.0,1,7,1102.0,44,2
546.3,0,0,7.8,35.0,0.6,27.9,2,14.0,0.02,food,8706.0,4,12,468.8,92,1
264.6,0,0,11.9,102.0,5.5,24.1,3,100.0,0.25,food,8836.0,4,6,615.6,66,1
88.6,0,0,52.5,1438.0,0.4,23.8,1,24.0,0.91,fuel,12663.0,3,4,80.4,66,1
217.6,1,0,38.1,470.0,2.6,23.9,1,8.0,0.04,food,6684.0,4,2,232.6,84,2
151.1,1,1,52.9,1117.0,0.7,30.0,2,3.0,0.17,construction,9313.0,1,12,407.3,76,2
110.0,1,1,43.4,550.0,1.0,21.5,1,6.0,0.16,fuel,12222.0,3,12,188.1,83,2
111.0,1,1,51.1,550.0,1.6,33.8,0,6.0,0.16,construction,1507.0,1,11,125.8,91,2
232.9,0,0,42.5,775.0,47.3,24.9,1,40.0,1.0,general,9338.0,1,8,696.0,50,2
210.6,1,0,32.9,470.0,25.3,20.8,1,80.0,0.5,fuel,3658.0,3,8,476.9,52,2
111.9,1,1,49.1,550.0,0.5,20.5,2,6.0,0.16,construction,14547.0,1,3,299.6,77,2
558.3,0,0,4.9,35.0,2.4,28.6,1,14.0,0.02,agri,6098.0,2,2,201.6,94,1
278.4,0,0,24.7,215.0,15.0,20.2,3,100.0,1.0,food,2219.0,4,8,1114.3,44,1
185.4,1,0,38.4,515.0,3.0,26.2,0,12.0,0.03,medicine,3403.0,5,1,112.7,82,2
257.9,1,0,47.4,502.0,1.2,31.7,0,14.0,0.02,construction,5486.0,1,2,146.8,88,2
101.4,0,0,39.8,790.0,0.3,32.6,0,14.0,0.02,construction,5413.0,1,3,1.2,90,1
205.0,1,1,70.8,1041.0,7.7,21.9,2,6.0,0.16,agri,14433.0,2,3,611.6,70,2
544.8,0,0,7.3,35.0,0.1,28.2,1,14.0,0.02,general,1435.0,1,2,175.9,88,1
379.5,1,1,36.0,574.0,10.3,30.1,0,100.0,0.125,construction,4140.0,1,8,506.4,65,2
162.6,1,1,52.2,578.0,13.2,34.9,1,78.0,0.26,general,5032.0,1,5,363.6,65,2
291.5,0,0,32.4,215.0,70.3,26.4,0,100.0,1.0,fuel,11601.0,3,8,1370.8,35,3
330.2,0,0,4.8,20.0,1.8,34.6,1,100.0,0.5,agri,6589.0,2,9,205.1,66,1
95.1,0,0,32.5,790.0,0.8,29.3,0,14.0,0.02,construction,11368.0,1,1,1.7,90,1
446.2,0,1,43.8,594.0,1.2,34.4,2,100.0,0.25,construction,11924.0,1,7,713.2,62,1
190.7,1,1,66.0,1041.0,59.2,33.6,0,60.0,1.0,construction,8648.0,1,7,1252.8,46,2
386.5,1,1,59.2,961.0,1.8,24.9,0,7.0,0.1,medicine,2526.0,5,1,422.3,82,2
257.7,0,0,41.5,802.0,8.0,31.5,1,100.0,0.375,general,5425.0,1,9,170.8,67,1
305.7,2,2,60.6,870.0,0.4,30.1,1,6.0,0.16,food,11852.0,4,12,1716.5,73,2
284.8,0,0,24.9,215.0,15.8,30.2,0,100.0,1.0,food,3744.0,4,7,248.2,54,1
308.5,2,2,62.4,870.0,2.2,23.9,1,6.0,0.16,construction,8264.0,1,12,1770.9,71,2
290.1,0,0,26.8,215.0,1.9,29.6,3,10.0,0.08,fuel,14574.0,3,2,583.9,76,1
289.8,0,0,23.0,215.0,0.7,34.4,2,10.0,0.08,fuel,740.0,3,11,260.7,92,1
467.8,0,0,31.1,422.0,23.4,29.0,3,70.0,1.0,fuel,9658.0,3,8,2140.6,41,1
262.3,1,0,42.3,762.0,1.3,23.0,1,100.0,0.375,medicine,7730.0,5,9,340.6,59,2
223.3,1,0,35.7,470.0,8.3,29.8,3,48.0,0.26,construction,14262.0,1,5,899.8,64,2
77.3,0,0,51.9,797.0,11.0,31.9,1,48.0,0.26,general,2448.0,1,10,50.7,73,1
242.3,0,0,30.5,775.0,43.7,24.0,0,24.0,0.91,agri,2227.0,2,5,437.8,57,2
261.7,1,0,43.1,502.0,2.6,19.1,1,14.0,0.02,fuel,5929.0,3,1,276.4,86,2
301.0,0,0,14.8,40.0,4.6,31.8,0,14.0,0.02,agri,2938.0,2,3,20.5,90,1
250.7,0,0,47.5,775.0,0.7,21.7,0,4.0,0.14,fuel,1627.0,3,12,16.0,86,1
97.0,0,0,32.6,790.0,1.3,22.9,0,14.0,0.02,agri,2311.0,2,11,2.3,92,1
73.3,0,0,44.8,797.0,0.1,22.6,1,8.0,0.04,construction,4487.0,1,2,24.4,80,1
245.6,0,0,37.4,775.0,13.8,23.4,0,40.0,1.0,construction,14236.0,1,6,201.6,66,1
253.5,0,0,29.2,775.0,7.1,29.8,1,4.0,0.14,general,14722.0,1,1,128.3,85,1
212.7,0,0,43.2,688.0,18.8,23.6,2,78.0,0.26,food,14730.0,4,4,325.8,62,1
318.5,2,2,58.1,870.0,3.6,27.0,0,36.0,1.0,medicine,6816.0,5,10,2059.5,55,2
270.4,0,0,17.4,102.0,1.0,30.6,2,84.0,0.13,medicine,7280.0,5,5,254.3,70,1
87.9,0,0,59.3,1438.0,1.8,34.3,0,4.0,0.14,medicine,14779.0,5,3,7.0,88,1
200.0,1,1,57.2,1041.0,6.0,26.6,0,6.0,0.16,construction,8239.0,1,1,249.1,76,2
144.3,1,1,62.1,1117.0,0.2,22.4,1,18.0,1.0,fuel,11573.0,3,10,395.8,58,2
203.9,0,0,15.2,115.0,9.3,34.7,1,48.0,0.26,medicine,7327.0,5,5,125.9,76,1
504.2,0,0,31.2,422.0,3.0,23.0,0,42.0,0.65,medicine,8864.0,5,10,176.5,78,1
208.2,1,1,66.3,1041.0,46.2,28.0,1,60.0,1.0,fuel,11405.0,3,7,1283.2,38,2
73.0,0,0,49.9,797.0,3.8,33.8,0,80.0,0.5,fuel,2601.0,3,6,20.3,68,1
528.2,0,0,6.3,35.0,15.2,20.0,2,100.0,0.25,medicine,14089.0,5,8,742.1,58,1
249.5,0,0,38.0,408.0,1.1,20.9,0,100.0,0.5,construction,7780.0,1,6,59.3,67,1
236.5,1,0,24.8,250.0,0.5,32.8,2,10.0,0.08,agri,11844.0,2,11,428.8,85,2
276.5,1,0,45.5,762.0,1.9,29.7,2,72.0,0.195,agri,546.0,2,10,545.1,71,2
185.9,1,0,61.3,1238.0,17.0,21.0,1,40.0,1.0,food,12313.0,4,7,481.7,52,2
278.6,0,0,22.7,215.0,1.5,18.0,1,10.0,0.08,medicine,7446.0,5,11,104.6,89,1
235.2,0,0,34.2,408.0,7.8,21.6,1,78.0,0.26,agri,4888.0,2,5,138.2,72,1
282.6,1,0,39.8,502.0,3.3,28.0,2,84.0,0.13,fuel,3526.0,3,5,552.2,63,2
213.0,1,0,39.9,470.0,2.6,23.8,0,48.0,0.26,fuel,13223.0,3,4,157.3,77,2
323.3,0,0,26.9,202.0,4.2,34.2,0,14.0,0.02,fuel,4265.0,3,12,20.3,87,1
556.1,0,0,9.0,35.0,0.2,34.5,1,84.0,0.13,agri,7259.0,2,10,210.7,78,1
114.2,1,1,34.5,550.0,3.5,22.7,3,6.0,0.16,fuel,3042.0,3,2,551.0,72,2
364.4,1,1,41.7,574.0,39.3,33.2,1,100.0,0.125,construction,8669.0,1,8,1284.2,56,2
229.7,0,0,36.4,408.0,17.5,18.2,0,100.0,0.5,medicine,14127.0,5,6,122.5,59,1
302.3,2,2,57.5,870.0,5.7,28.7,2,60.0,1.0,agri,1083.0,2,9,3249.2,47,2
151.1,1,1,65.8,1117.0,0.3,33.0,1,3.0,0.17,fuel,3051.0,3,11,256.9,77,2
208.4,1,1,70.1,1041.0,2.8,22.2,2,36.0,1.0,construction,2639.0,1,4,879.0,46,2
216.0,1,0,33.3,470.0,11.1,32.6,0,48.0,0.26,fuel,10791.0,3,5,200.8,77,2
241.3,1,0,44.6,250.0,27.0,18.3,1,100.0,1.0,general,10936.0,1,8,752.7,38,2
271.6,0,0,29.8,802.0,0.3,34.0,0,12.0,0.03,general,13868.0,1,1,4.3,94,1
394.7,1,1,47.4,574.0,2.2,18.7,1,15.0,0.01,fuel,10901.0,3,3,635.9,86,2
266.5,0,0,33.1,215.0,1.0,24.1,2,60.0,0.52,general,12347.0,1,4,331.5,68,1
396.5,1,1,59.0,961.0,11.2,22.6,3,42.0,0.65,general,14830.0,1,5,2598.3,51,2
149.3,1,1,59.3,1117.0,4.5,26.8,0,18.0,1.0,general,12894.0,1,10,312.0,62,2
260.5,1,0,37.4,502.0,31.5,26.6,2,100.0,0.25,food,7502.0,4,9,898.3,52,2
192.4,1,0,54.6,1238.0,13.6,34.4,3,40.0,1.0,food,4763.0,4,8,1179.6,50,2
207.3,0,0,34.0,688.0,0.5,33.3,3,13.0,0.04,general,12180.0,1,3,399.7,81,1
298.9,2,2,67.3,870.0,36.7,33.5,1,60.0,1.0,construction,10618.0,1,7,3212.9,37,2
190.7,1,1,64.1,1041.0,4.3,18.6,2,6.0,0.16,general,5048.0,1,2,540.4,74,2
238.9,0,0,41.4,408.0,12.3,31.1,0,100.0,0.5,agri,3278.0,2,7,102.1,60,1
180.9,1,0,61.5,1197.0,5.9,19.3,2,6.0,0.16,food,1543.0,4,11,374.8,79,2
310.3,0,0,9.2,20.0,0.6,28.7,3,13.0,0.04,fuel,5445.0,3,11,599.8,88,1
214.5,0,0,40.7,688.0,16.3,21.8,0,100.0,0.5,food,9035.0,4,7,108.9,60,1
429.3,0,1,41.3,594.0,4.2,23.3,0,14.0,0.02,food,4393.0,4,3,167.9,91,1
95.0,0,0,29.6,790.0,5.1,21.5,2,84.0,0.13,agri,8888.0,2,4,98.3,72,1
409.0,1,1,59.5,961.0,121.7,32.8,2,70.0,1.0,fuel,14372.0,3,8,4396.4,30,3
138.1,1,1,52.9,1117.0,14.7,21.7,1,30.0,1.0,general,8489.0,1,7,472.4,62,2
324.3,0,0,11.8,40.0,5.8,32.4,1,84.0,0.13,food,4542.0,4,4,154.3,69,1
108.7,1,1,38.0,550.0,4.6,27.9,0,6.0,0.16,medicine,9368.0,5,3,131.2,87,2
308.3,0,0,12.7,20.0,3.6,18.7,0,78.0,0.26,general,4058.0,1,5,48.2,76,1
274.2,0,0,37.4,802.0,0.1,25.4,0,12.0,0.03,medicine,1551.0,5,11,3.4,90,1
293.8,0,0,33.7,215.0,3.8,25.9,0,10.0,0.08,medicine,3401.0,5,1,23.7,94,1
329.0,0,0,37.2,202.0,38.4,18.2,1,100.0,0.25,fuel,1348.0,3,6,491.2,56,2
307.5,2,2,59.4,870.0,2.6,19.1,1,6.0,0.16,construction,2847.0,1,2,1775.2,70,2
190.7,1,0,56.9,1238.0,4.3,18.3,0,4.0,0.14,general,2684.0,1,11,133.0,82,2
327.5,0,0,19.7,202.0,29.2,22.8,0,100.0,0.25,general,7957.0,1,7,215.5,70,1
195.7,1,0,45.5,515.0,12.1,32.4,0,72.0,0.195,medicine,11207.0,5,4,177.8,64,2
240.3,1,0,39.2,250.0,0.0,25.5,0,10.0,0.08,fuel,14597.0,3,2,139.5,88,2
384.4,1,1,42.6,574.0,2.1,18.3,1,90.0,0.065,construction,10460.0,1,5,636.9,62,2
326.5,0,0,30.7,202.0,10.7,34.6,3,84.0,0.13,fuel,10451.0,3,4,780.8,62,1
448.0,0,1,52.4,594.0,4.0,27.1,3,100.0,0.25,agri,988.0,2,6,1410.9,60,1
70.8,0,0,49.1,797.0,0.1,30.6,0,8.0,0.04,general,7131.0,1,12,1.1,87,1
204.0,0,0,39.5,688.0,44.2,28.0,0,100.0,0.5,food,2978.0,4,7,283.0,54,2
204.5,0,0,16.4,115.0,2.6,18.8,0,12.0,0.03,food,2734.0,4,2,9.3,98,1
248.2,0,0,29.7,408.0,0.8,22.9,1,78.0,0.26,construction,670.0,1,5,113.8,70,1
191.1,0,0,17.9,115.0,24.3,23.3,1,48.0,0.26,fuel,12226.0,3,5,189.0,67,1
261.6,1,0,36.3,502.0,32.5,30.9,0,100.0,0.25,fuel,9113.0,3,8,421.6,56,2
196.9,1,0,61.3,1238.0,0.8,21.6,2,4.0,0.14,medicine,3002.0,5,12,370.3,75,2
190.6,1,1,74.5,1041.0,7.9,27.9,1,60.0,1.0,construction,2108.0,1,9,586.3,48,2
493.9,0,0,29.1,422.0,5.0,33.4,2,7.0,0.1,food,12841.0,4,11,498.9,88,1
112.0,1,1,39.6,550.0,1.4,34.2,0,6.0,0.16,agri,9889.0,2,3,126.4,83,2
482.0,0,0,34.2,422.0,0.1,30.6,0,7.0,0.1,agri,10502.0,2,12,19.0,94,1
294.8,2,2,55.7,870.0,0.7,24.8,0,6.0,0.16,general,5609.0,1,1,1256.3,79,2
310.0,0,0,12.7,40.0,2.1,34.0,0,14.0,0.02,general,11939.0,1,12,10.9,92,1
256.7,1,0,36.8,502.0,0.1,27.1,0,14.0,0.02,general,4476.0,1,12,140.7,85,2
210.2,0,0,42.1,688.0,47.7,20.1,2,78.0,0.26,fuel,6217.0,3,5,646.1,55,2
75.5,0,0,47.7,797.0,0.8,30.1,1,48.0,0.26,general,3216.0,1,5,34.6,76,1
192.5,1,0,60.2,1238.0,1.6,29.1,1,4.0,0.14,medicine,3509.0,5,11,215.1,77,2
203.9,0,0,44.4,688.0,6.3,30.1,0,100.0,0.5,construction,13725.0,1,8,65.0,62,1
179.3,0,0,8.0,68.0,9.0,19.6,0,100.0,0.25,agri,12199.0,2,7,42.3,67,1
303.0,2,2,47.7,870.0,1.2,25.0,1,6.0,0.16,food,12310.0,4,2,1718.8,70,2
319.9,2,2,56.1,870.0,16.0,19.7,0,36.0,1.0,food,14244.0,4,4,2434.0,50,2
350.9,0,0,48.0,750.0,1.2,32.9,0,3.0,0.17,agri,2923.0,2,11,29.3,90,1
200.1,0,0,14.7,115.0,0.5,20.3,3,8.0,0.04,agri,10620.0,2,1,386.2,83,1
